stem,0,1,2,3,4,5,6,7,8,9
1723-1786-8388,725931,555841,626031,0,0,0,0,12197,0,0
1723-1786-8389,149278,863093,732835,26511,0,0,99802,48481,0,0
1724-1787-8394,431372,627637,747372,25963,0,0,81025,6631,0,0
1725-1788-8395,256898,497135,605505,42591,430815,0,18520,25800,0,42736
1725-1788-8398,520085,619131,463820,28510,238781,0,18808,16423,0,14442
1726-1789-80909,562694,544431,688633,0,0,0,100277,23965,0,0
1726-1789-80910,168419,785414,763625,0,0,0,146444,56098,0,0
1726-1789-80911,486451,1013487,211045,0,0,0,151009,58008,0,0
1726-1789-8401,349599,873560,629598,0,0,0,0,67243,0,0
1726-1789-8402,132699,1307088,432683,0,0,0,0,47530,0,0
1726-1789-9927,236115,675182,949550,41278,0,0,0,17875,0,0
1726-1789-9928,62656,1032753,728590,58176,0,0,11042,26783,0,0
1727-1790-8406,224346,1005725,539926,0,0,0,0,150003,0,0
1728-1791-8416,285758,1023264,586265,0,0,0,0,24713,0,0
1728-1791-8418,327550,722031,798993,0,0,0,35592,35834,0,0
1729-1792-8422,167109,852775,822606,0,0,0,15582,61928,0,0
1729-5525-27412,249254,1094326,497634,0,0,0,11873,66913,0,0
173-177-10206,213263,769669,772891,53341,0,0,0,110836,0,0
173-177-49856,97391,835269,848055,0,0,0,173,49078,90034,0
173-177-92576,49730,1016628,747692,0,0,0,42323,63627,0,0
173-177-976,604675,811667,373933,0,0,0,14197,115528,0,0
173-511-2557,380611,774520,650065,37228,0,0,7958,69618,0,0
1730-1793-8424,581033,557341,752004,0,0,0,0,29622,0,0
1731-1794-8426,319507,619582,921080,0,0,0,0,55029,0,4802
1733-1796-8435,486518,768011,643685,0,0,0,0,21786,0,0
1735-1798-8440,65599,753344,1030817,0,0,0,0,46723,0,23517
1736-1799-8444,446567,1027517,417598,0,0,0,0,28318,0,0
1736-1799-8446,428690,1146601,287125,0,0,0,0,39573,0,18011
1737-1800-8449,400828,1021802,445704,0,0,0,0,51666,0,0
1738-1801-8458,334611,769850,734956,0,0,0,0,73514,0,7069
1739-1802-8465,528929,897065,445526,0,0,0,0,48480,0,0
1739-1802-8469,544073,473800,899594,0,0,0,0,2533,0,0
1739-1802-8470,384111,755247,729250,0,0,0,0,51392,0,0
174-178-978,439538,406202,730562,23426,264410,0,43434,12428,0,0
1740-1803-8472,49551,828668,1010263,0,0,0,0,31518,0,0
1741-1804-8476,171969,1104181,609165,0,0,0,0,34685,0,0
1741-1804-8477,112419,986980,793615,0,0,0,0,26986,0,0
1742-1805-8479,833235,786964,289963,0,0,0,0,9838,0,0
1742-1805-8482,676723,735854,494698,0,0,0,0,12725,0,0
1744-1807-8492,146470,929302,767860,0,0,0,27617,48751,0,0
1744-1807-8493,179799,996362,624464,0,0,0,28737,90638,0,0
1745-1808-8494,218988,1154703,404263,2932,0,0,0,139114,0,0
1746-1809-8501,456896,700704,703580,46335,0,0,0,12485,0,0
1747-1810-8497,833061,969506,117433,0,0,0,0,0,0,0
1747-1810-8498,569958,993319,345696,0,0,0,0,11027,0,0
1748-1811-8503,237616,921941,682365,0,0,0,0,78078,0,0
1749-1812-8506,177386,959202,737291,0,0,0,0,46121,0,0
175-179-42574,318718,841028,709741,8914,0,0,0,41599,0,0
175-179-980,416141,805343,574727,71689,0,0,35128,16972,0,0
1750-1813-10282,137350,943500,736715,60403,0,0,0,42032,0,0
1750-1813-8508,232583,1134919,478930,0,0,0,0,73568,0,0
1751-1814-8509,511589,548361,778318,20487,0,0,0,61245,0,0
1751-1814-8518,528963,749703,489062,84882,0,0,0,50751,0,16639
1753-1816-8517,483245,972017,449453,0,0,0,0,15285,0,0
1754-1817-8519,467588,1082824,332781,0,0,0,0,36807,0,0
1754-1817-8520,235670,1292068,328790,0,0,0,0,63472,0,0
1755-1818-8522,195530,1147501,515733,0,0,0,0,61236,0,0
1756-1819-9493,230994,750789,826994,26118,0,0,21328,45934,0,17843
1757-1820-8529,95409,1095467,649443,0,0,0,0,79681,0,0
1757-1820-8531,95276,1107451,643303,0,0,0,0,73970,0,0
1757-1820-9478,60551,1147671,644328,46958,0,0,0,20492,0,0
1758-1821-8537,133274,951111,800941,0,0,0,0,34674,0,0
1759-1822-8538,52617,771937,973808,0,0,0,0,109612,0,12026
1759-1822-8958,48538,806137,887949,46571,0,0,0,99198,0,31607
1759-1822-8969,57424,754331,994090,37757,0,0,0,67620,0,8778
176-180-981,166916,1088938,508220,68728,0,0,19746,67452,0,0
1761-1824-8543,283051,1046443,473260,30190,0,0,50914,36142,0,0
1761-1824-8544,215440,987562,561984,0,0,0,17302,114731,0,22981
1762-1825-8557,348930,1071429,429382,0,0,0,0,70259,0,0
1763-1826-8565,395623,837816,635624,0,0,0,0,18933,0,32004
1764-1827-9724,367720,955247,522162,0,0,0,50570,24301,0,0
1764-1827-9727,757112,812944,248988,44065,0,0,46732,10159,0,0
1765-1828-8575,378815,665368,823066,0,0,0,0,52751,0,0
1765-1828-9508,215871,724353,909625,18598,0,0,0,51553,0,0
1766-1829-8585,96628,868894,902452,0,0,0,0,52026,0,0
1767-1830-8590,729607,1036660,94398,0,0,0,0,59335,0,0
1768-1831-8595,121510,489797,1278222,0,0,0,0,30471,0,0
1769-1832-8602,96969,1058336,595727,0,0,0,0,168968,0,0
177-181-986,318597,727502,399160,0,386991,0,0,80907,0,6843
1771-1834-8609,442192,565325,885836,0,0,0,0,26647,0,0
1772-1835-10913,256263,1071117,445557,97128,0,0,14721,35214,0,0
1773-1836-8616,148693,1098353,511100,0,0,0,0,77285,0,84569
1774-1837-8620,720248,705632,462855,0,0,0,0,31265,0,0
1774-1837-8621,240839,1269081,353763,0,0,0,0,56317,0,0
1776-1840-8630,523066,585929,578930,10529,140408,0,28483,52655,0,0
1778-1842-8637,173701,1259565,417639,0,0,0,0,69095,0,0
1779-1843-8641,44270,992346,788896,0,0,0,4277,90211,0,0
178-182-13248,73473,873236,902607,58553,0,0,0,12131,0,0
178-182-992,264359,964948,678593,0,0,0,0,12100,0,0
178-182-993,429342,688417,696688,0,0,0,0,105553,0,0
1780-1844-8644,580863,389179,865193,13802,0,0,0,41576,0,29387
1783-1847-8653,294515,781715,727508,0,0,0,15017,101245,0,0
1784-1848-8659,197497,867605,771501,0,0,0,0,83397,0,0
1784-1848-8660,556365,846677,460968,0,0,0,0,55990,0,0
1786-1850-8665,408918,1110642,308098,0,0,0,38284,54058,0,0
1787-1851-8668,168975,947940,585598,57874,0,0,108597,51016,0,0
1788-1852-8670,631862,658817,617037,0,0,0,0,12284,0,0
179-183-994,249393,981844,574347,23255,0,0,55192,35969,0,0
179-183-996,764507,631340,432150,15693,0,0,65909,10401,0,0
1790-1854-8682,673511,861767,343425,0,0,0,12422,28875,0,0
1791-1855-8686,394414,394570,1095621,0,0,0,0,35395,0,0
1791-1855-8688,209689,529302,1111427,0,0,0,27085,42497,0,0
1792-1856-8691,186635,936271,693480,0,0,0,0,103614,0,0
1793-1857-8698,512939,889694,442352,0,0,0,0,75015,0,0
1794-1859-8717,532947,567289,766028,0,0,0,0,53736,0,0
1794-1859-8718,685467,434674,772005,0,0,0,0,27854,0,0
1795-1861-8720,217124,576063,1071499,0,0,0,0,26441,0,28873
1795-1861-8721,489087,777813,592354,0,0,0,0,30528,0,30218
1796-1862-8723,313507,609811,765681,0,0,0,1180,102114,127707,0
1797-1863-8726,203715,943996,713903,0,0,0,0,58386,0,0
1798-1864-10354,1110866,355849,329974,70440,0,0,52871,0,0,0
1798-1864-10356,170533,868039,725560,63502,0,0,55566,36800,0,0
18-18-94,338117,401690,1120290,0,0,0,0,59903,0,0
180-184-1002,207380,1062781,583145,0,0,0,0,66694,0,0
180-184-1003,177866,964200,735027,0,0,0,0,42907,0,0
180-184-1007,206577,1054040,583165,0,0,0,0,76218,0,0
180-184-1008,88194,1076457,693676,0,0,0,0,61673,0,0
180-184-1009,192282,1260100,382755,0,0,0,0,84863,0,0
180-184-997,40818,970970,829560,0,0,0,0,78652,0,0
1800-1866-8739,442089,556537,786111,0,0,0,0,51450,0,83813
1800-1866-8741,149148,786128,879310,0,0,0,0,67073,0,38341
1801-1867-8743,208722,1212655,342459,0,0,0,0,156164,0,0
1802-1868-8745,358584,789625,530988,10208,197261,0,0,33334,0,0
1802-1868-8754,666518,775741,244541,72563,127121,0,0,33516,0,0
1802-1868-9544,249991,769917,867011,0,0,0,0,33081,0,0
1802-1868-9545,337951,769487,571605,24417,195271,0,0,21269,0,0
1802-1868-9547,201469,898746,529412,47628,218002,0,0,24743,0,0
1803-1869-8750,148700,1228033,418191,0,0,0,0,125076,0,0
1804-1870-8751,91546,1246840,397751,0,0,0,0,183863,0,0
1805-1871-8756,250735,889406,717637,22797,0,0,18878,20547,0,0
1805-2600-12235,287179,976335,537320,22063,0,0,88268,8835,0,0
1806-1872-8757,152594,718126,991922,0,0,0,0,57358,0,0
1807-1873-8759,823266,430328,666406,0,0,0,0,0,0,0
1808-1874-8763,244947,886101,748676,0,0,0,0,39894,0,382
1808-1874-8764,242564,139400,1533803,0,0,0,0,0,0,4233
1809-1875-8777,128504,647515,1064582,0,0,0,29646,49753,0,0
181-185-1010,174856,373028,1221444,0,63137,0,0,24657,0,62878
181-185-1012,47974,463241,1251509,0,65789,0,0,18283,0,73204
1810-1876-8782,623800,740579,512901,19364,0,0,0,23356,0,0
1811-1877-8787,222583,848380,773240,0,0,0,0,74630,0,1167
1811-1877-9505,195506,737605,934310,37733,0,0,0,14846,0,0
1812-1878-8789,169520,757839,845049,16315,0,0,95242,36035,0,0
1813-1879-8792,200426,1090852,439664,0,0,0,26603,162455,0,0
1814-1881-8806,365500,940726,564637,0,0,0,0,49137,0,0
1815-1883-8813,280331,966342,634842,0,0,0,0,38485,0,0
1816-1884-8822,208106,1196542,480630,34722,0,0,0,0,0,0
1816-1884-8824,338007,1064784,468343,48866,0,0,0,0,0,0
1817-1885-8825,11062,352954,1532371,19766,0,0,0,3847,0,0
1817-1885-8833,27070,550026,1306310,36594,0,0,0,0,0,0
1818-1887-8831,280513,762158,581428,0,208690,0,0,87211,0,0
1818-1887-8832,53221,784898,701520,0,286750,0,36754,56857,0,0
1819-1888-11117,319162,1255527,247806,77276,0,0,0,20229,0,0
1819-1888-11119,444665,982965,407703,52718,0,0,0,31949,0,0
182-186-1017,85203,800006,955448,0,0,0,0,79343,0,0
182-186-1020,447910,932072,476153,0,0,0,0,63865,0,0
182-186-1022,407254,1127316,331626,0,0,0,0,53804,0,0
1820-1889-9806,316071,886525,608610,59923,0,0,0,48871,0,0
1821-1890-10627,468030,848592,514186,35794,0,0,0,53398,0,0
1821-1890-10628,500848,871401,451733,42090,0,0,0,53928,0,0
1822-1891-8847,181837,1114508,591686,0,0,0,0,31969,0,0
1822-1891-8848,127530,1039284,626167,0,0,0,76622,25669,0,24728
1823-1892-12698,188261,650434,668607,118123,190167,0,51491,0,0,52917
1823-1892-12714,340340,783835,607418,91052,0,0,16521,21860,0,58974
1823-1892-17290,81934,1078558,719954,17699,0,0,0,21855,0,0
1823-1892-17292,231897,750632,573896,111770,145149,0,51024,29734,0,25898
1823-1892-17293,96532,872781,654685,12412,180468,0,23136,79986,0,0
1823-1892-17294,267491,744462,532900,34910,266398,0,14168,59671,0,0
1823-1892-17295,66308,999793,671265,42006,0,0,50217,90411,0,0
1823-1892-8849,131689,792058,661976,63049,146490,0,61102,31030,0,32606
1823-1892-8850,119760,871959,802616,43341,0,0,38505,43819,0,0
1823-1892-8851,392807,817431,636768,36349,0,0,0,36645,0,0
1824-1893-8855,196756,920825,700486,32640,0,0,42636,26657,0,0
1825-1894-11711,49410,722995,1051396,48401,0,0,0,47798,0,0
1825-1894-8857,330636,994317,498807,0,0,0,23946,72294,0,0
1826-1895-8868,246697,902765,550016,0,0,0,144756,75766,0,0
1826-1895-8870,449844,790533,656855,22768,0,0,0,0,0,0
1826-1895-8871,318144,788095,566899,75804,140753,0,9994,20311,0,0
1827-1896-8873,481356,511076,886736,0,0,0,0,40832,0,0
1828-1897-8876,219007,960846,631297,0,0,0,48361,60489,0,0
1828-1897-9433,127700,920450,777706,71470,0,0,0,22674,0,0
1828-1897-9438,162100,1099924,530516,50329,0,0,65465,11666,0,0
1829-1898-8883,61044,900986,758221,83740,0,0,0,90386,0,25623
183-187-1029,134589,711036,695461,0,269521,0,91305,18088,0,0
1830-1899-8881,421882,883663,574470,0,0,0,0,39985,0,0
1831-1900-8887,459388,739623,669463,0,0,0,0,51526,0,0
1832-1901-8889,96128,956162,805434,0,0,0,21637,33369,0,7270
1833-1902-8893,673754,711297,485295,0,0,0,0,7446,0,42208
1833-1902-8894,565204,1111356,239350,0,0,0,0,4090,0,0
1834-1903-8895,168708,1053106,638223,0,0,0,0,59963,0,0
1834-1903-8897,104482,876272,886768,0,0,0,0,52478,0,0
1835-1904-8900,63578,1025765,578763,0,0,0,131580,120314,0,0
1835-1904-8902,127893,1061321,453857,0,0,0,136881,140048,0,0
1836-1905-45141,851021,400177,198399,0,458894,0,0,11509,0,0
1836-1905-45143,235442,550971,755130,0,348519,0,0,29938,0,0
1836-1905-45562,298816,567815,677775,21742,334294,0,0,19558,0,0
1836-1905-8915,687783,783926,399283,0,0,0,16146,32862,0,0
1836-1905-8917,204484,984811,662994,0,0,0,0,67711,0,0
1837-1906-8921,331813,802066,643491,0,0,0,101242,41388,0,0
1837-1906-8923,327386,824221,623917,0,0,0,99982,44494,0,0
1837-1906-8925,206907,896601,724204,0,0,0,15477,76811,0,0
1838-1907-8931,341592,950737,478132,44477,0,0,51982,53080,0,0
1838-1907-8932,221595,1023109,523479,62516,0,0,0,89301,0,0
1839-1908-8938,232545,1074149,576958,0,0,0,0,36348,0,0
1839-1908-8940,232143,1102944,503563,0,0,0,0,81350,0,0
184-188-1024,81742,671908,744937,32915,373999,0,0,14499,0,0
184-188-1027,127188,674299,795576,0,221819,0,64257,36861,0,0
184-568-2796,84675,719669,868080,36365,184073,0,0,27138,0,0
1840-1909-8944,300325,869186,693082,0,0,0,0,38574,0,18833
1840-1909-8945,501244,784762,592423,0,0,0,0,38869,0,2702
1841-1910-8950,266222,1008669,486369,0,0,0,0,158740,0,0
1842-1911-10811,496444,858975,511080,33592,0,0,0,19909,0,0
1842-1911-8957,201517,1043616,591665,0,0,0,0,83202,0,0
1843-1912-8959,389746,1056160,418392,0,0,0,0,55702,0,0
1844-1913-8965,286557,693093,656311,34798,223464,0,0,25777,0,0
1845-1914-9866,450208,957984,444654,63772,0,0,0,3382,0,0
1846-1915-10103,679560,738800,351406,115381,0,0,34853,0,0,0
1846-1915-10104,420211,999307,352263,114554,0,0,33665,0,0,0
1846-1915-10105,371394,1029836,360022,120177,0,0,32224,6347,0,0
1846-1915-10123,220929,969722,599131,130218,0,0,0,0,0,0
1846-1915-10124,629138,572270,608153,101517,0,0,8922,0,0,0
1846-1915-10125,514483,228258,1141980,35279,0,0,0,0,0,0
1846-1915-8973,166474,823574,748189,0,0,0,127501,54262,0,0
1847-1916-8974,67762,922861,750982,0,0,0,42073,136322,0,0
1847-1916-8975,63951,909118,640795,0,0,0,10236,105915,0,189985
1847-1916-8976,108748,1110461,599834,0,0,0,0,100957,0,0
1847-1916-8978,250039,676200,914955,0,0,0,0,78806,0,0
1847-1916-8979,302684,1245283,263553,0,0,0,0,108480,0,0
1848-1917-8983,290022,1078589,485581,0,0,0,6857,58951,0,0
1848-1917-8984,302590,1104055,469190,0,0,0,0,44165,0,0
1849-1918-8986,333603,339090,1160515,0,0,0,38939,13522,0,34331
185-189-1034,400986,1058827,312282,34474,0,0,79718,33713,0,0
185-189-3874,851985,835330,79657,56007,0,0,76794,20227,0,0
185-189-3875,375535,1047982,295123,82187,0,0,106796,12377,0,0
1850-1919-21679,416763,1077644,383057,0,0,0,0,42536,0,0
1850-1919-8989,195743,1115010,522114,0,0,0,0,87133,0,0
1850-1919-8990,76465,1127567,655012,0,0,0,0,60956,0,0
1851-1920-8992,99126,989359,662688,0,0,0,0,168827,0,0
1852-1921-8994,128840,917352,728268,0,0,0,0,145540,0,0
1853-1922-9002,344006,1110125,430640,0,0,0,0,35229,0,0
1854-1923-9008,172993,716522,985852,0,0,0,11526,33107,0,0
1855-1924-9013,263983,958369,637607,0,0,0,0,60041,0,0
1856-1925-39931,1201903,577020,103685,0,0,0,0,37392,0,0
1856-1925-9017,230986,685102,967537,0,0,0,0,36375,0,0
1856-1925-9924,562764,660218,639315,28910,0,0,17033,11760,0,0
1856-1925-9925,418298,691852,754825,27158,0,0,24741,3126,0,0
1857-1926-9024,397178,1047653,415473,0,0,0,0,59696,0,0
1857-1926-9025,258366,787461,810409,0,0,0,0,63764,0,0
1858-1927-9029,157250,651842,882571,0,0,0,0,79430,0,148907
1859-1928-9034,56786,743306,1001362,113373,0,0,0,0,0,5173
1859-1928-9513,684229,659064,514145,0,0,0,0,62562,0,0
1859-1928-9515,403535,761643,692353,0,0,0,0,62469,0,0
186-190-1039,81187,621986,1113148,45509,0,0,40541,17629,0,0
186-190-26175,101186,560701,1140619,45550,0,0,41484,30460,0,0
186-190-31837,311536,943469,630800,0,0,0,0,34195,0,0
186-190-31839,185612,1064740,638145,0,0,0,0,31503,0,0
186-190-31842,268390,737200,789828,0,0,0,0,30913,0,93669
1860-1929-9038,390389,880900,355268,33131,202138,0,8849,49325,0,0
1861-1930-10704,150218,922082,692635,68227,0,0,31611,55227,0,0
1861-1930-11383,144472,915043,744502,0,0,0,61752,54231,0,0
1861-1930-11384,665107,852160,369030,0,0,0,0,33703,0,0
1861-1930-13123,545268,979139,185603,48388,0,0,135295,26307,0,0
1861-1930-13124,189708,1019425,607515,68379,0,0,0,34973,0,0
1861-1930-9043,119684,989899,743363,0,0,0,0,67054,0,0
1862-1931-10066,519096,754965,586141,0,0,0,0,59798,0,0
1862-1931-18002,666061,293173,935063,25703,0,0,0,0,0,0
1862-1931-9055,60243,1127581,371933,27596,297760,0,0,34887,0,0
1863-1932-9057,190036,1111976,538257,0,0,0,33908,45823,0,0
1864-1933-9061,342548,1297654,226767,0,0,0,0,53031,0,0
1865-1934-29775,39520,941170,904081,0,0,0,0,35229,0,0
1865-1934-9071,441522,876548,497176,0,0,0,88393,16361,0,0
1866-1935-9083,601660,960645,240051,0,0,0,66341,51303,0,0
1866-1935-9084,268274,997870,535816,0,0,0,63075,54965,0,0
1867-1936-33480,253153,1007273,582591,0,0,0,0,76983,0,0
1867-1936-9088,253166,953991,616745,0,0,0,0,95949,0,149
1867-1936-9089,392037,669929,778380,0,0,0,0,79654,0,0
1867-1936-95097,393901,751580,750878,0,0,0,0,23641,0,0
1867-1936-95099,107636,852784,880784,0,0,0,0,78796,0,0
1867-1936-95100,413426,1061703,395182,0,0,0,0,49689,0,0
1868-1937-9092,72283,761901,714574,81936,214621,0,28537,46148,0,0
1869-1938-9094,16444,574248,1231344,35014,0,0,52711,10239,0,0
1869-1938-9097,451638,1070972,345331,30116,0,0,0,21943,0,0
187-191-1044,72228,979077,760678,0,0,0,0,108017,0,0
1870-1939-9100,198203,835490,433705,58032,365706,0,0,28864,0,0
1870-1939-9101,167271,959026,503885,28983,206720,0,0,54115,0,0
1871-1940-9109,195780,1010462,645316,0,0,0,0,68442,0,0
1872-1941-9127,746215,915430,235577,0,0,0,0,22778,0,0
1872-1941-9130,42908,965679,874479,0,0,0,0,36934,0,0
1873-1942-9129,129561,948635,815439,0,0,0,0,26365,0,0
1874-1943-9138,185047,229139,875477,0,609434,0,0,20903,0,0
1874-1943-9141,285229,354565,894560,0,352982,0,0,32664,0,0
1874-1943-9143,419571,196483,783870,16124,503952,0,0,0,0,0
1874-1943-9144,170423,385492,810548,15994,521184,0,0,16359,0,0
1874-1943-9145,436657,156754,881741,0,432744,0,79,12025,0,0
1875-1944-9147,786602,500405,615455,0,0,0,0,17538,0,0
1876-1945-10463,189415,963498,659317,63728,0,0,0,44042,0,0
1876-1945-11666,401060,826314,448342,15714,212896,0,0,15674,0,0
1876-1945-9152,466808,1002254,388675,0,0,0,18224,44039,0,0
1876-1945-9153,272018,1064835,546436,0,0,0,0,36711,0,0
1877-1946-9157,379525,1056886,451955,0,0,0,0,31634,0,0
1878-1947-9162,288908,473471,1127464,0,0,0,0,30157,0,0
1879-1948-10605,37908,989776,848870,43446,0,0,0,0,0,0
1879-1948-10610,57369,864193,886331,63970,0,0,9717,38420,0,0
1879-1948-9164,147514,952120,647162,0,0,0,74009,99195,0,0
1879-1948-9165,47007,1161314,554513,0,0,0,66889,90277,0,0
188-192-1047,351767,881214,577658,0,0,0,67055,42306,0,0
1880-1949-9171,727756,286694,562382,0,343168,0,0,0,0,0
1881-1950-9178,259588,1109114,477786,0,0,0,0,73512,0,0
1881-1950-9690,433398,929633,490853,40553,0,0,0,25563,0,0
1882-1951-9182,108057,1131601,517550,54444,0,0,95624,12724,0,0
1883-1952-9185,545958,843699,484322,0,0,0,11536,33117,0,1368
1884-1953-9191,142576,948115,778801,0,0,0,0,50508,0,0
1885-1954-9192,241582,914517,704632,0,0,0,22855,36414,0,0
1886-1955-9198,528968,756350,527993,0,0,0,0,45660,0,61029
1887-1956-9202,399760,756841,681376,0,0,0,21405,60618,0,0
1888-1957-9203,589541,345025,985434,0,0,0,0,0,0,0
1888-1957-9204,213770,419887,1274083,0,0,0,0,12260,0,0
1889-1958-11228,85080,1055408,667150,48688,0,0,0,63674,0,0
1889-1958-11229,180064,911334,658811,41235,0,0,111544,17012,0,0
1889-1958-23660,69712,1012022,791917,0,0,0,24471,21878,0,0
1889-1958-28873,40586,964597,831784,0,0,0,28203,54830,0,0
1889-1958-28874,33871,727731,1001192,34201,0,0,98376,24629,0,0
1889-1958-9205,304698,689547,869400,0,0,0,27126,29229,0,0
1889-1958-9206,64887,1048354,710624,0,0,0,0,96135,0,0
1889-1958-9208,52306,850822,857583,0,0,0,82697,76592,0,0
189-193-1049,295915,1015113,512617,0,0,0,33369,62986,0,0
189-310-1762,233502,1133957,484639,34034,0,0,18153,15715,0,0
189-310-1763,223145,949076,555982,33788,0,0,142518,15491,0,0
189-310-1765,240743,1001101,576246,48084,0,0,37967,15859,0,0
1890-1959-9209,176392,568505,1143620,0,0,0,0,31483,0,0
1891-1960-10697,534903,750333,473112,41922,0,0,73393,46337,0,0
1891-1960-10698,352457,838208,615086,36299,0,0,51580,26370,0,0
1891-1960-9212,418131,816320,621675,0,0,0,0,63874,0,0
1891-1960-9213,499293,893723,438844,0,0,0,0,88140,0,0
1892-1961-9215,538252,658571,597966,69137,0,0,56074,0,0,0
1893-1962-96373,426930,1140341,323850,0,0,0,0,28879,0,0
1893-1962-96382,284837,1022461,339465,46810,118010,0,62433,45984,0,0
1894-1963-9229,220943,968602,659672,0,0,0,0,70783,0,0
1895-1964-9233,746054,766201,348220,0,0,0,26665,32860,0,0
1895-1964-9234,168121,893753,748938,0,0,0,42254,66934,0,0
1895-1964-9235,280383,873373,718331,0,0,0,0,47913,0,0
1896-1965-11140,449203,694178,671196,0,0,0,0,45490,0,59933
1896-1965-11147,757946,454495,639443,28515,0,0,0,39601,0,0
1897-1966-10655,1176707,238566,429180,50342,0,0,25205,0,0,0
1897-1966-10659,1163302,230269,419120,49456,0,0,57853,0,0,0
1898-1967-9248,320234,377422,1209014,0,0,0,0,13330,0,0
1899-1968-9251,116493,810020,867257,44056,0,0,60580,21594,0,0
19-19-109,642727,565680,606431,22275,0,0,62377,20510,0,0
19-19-18399,444225,829235,589963,24994,0,0,31583,0,0,0
190-194-1058,140998,1281759,403937,0,0,0,0,93306,0,0
1900-1969-9253,55839,999201,784176,0,0,0,0,80784,0,0
1901-1970-9256,281418,1086334,456061,0,49877,0,0,46310,0,0
1902-1971-9257,513414,1076054,240564,45219,0,0,0,44749,0,0
1902-1971-9785,502728,976043,317530,42818,0,0,0,52235,0,28646
1903-1972-9272,329987,893602,578421,48826,0,0,62702,6462,0,0
1904-1973-9264,114348,427404,608405,0,713501,0,0,56342,0,0
1905-1974-11957,19726,685943,1092781,65679,0,0,0,55871,0,0
1905-1974-19715,261341,1068128,465250,65380,0,0,0,59901,0,0
1905-1974-9270,74569,1021963,706912,0,0,0,0,116556,0,0
1905-1974-9271,108902,856429,853618,0,0,0,0,101051,0,0
1907-1976-9281,51725,1104722,685762,0,0,0,0,77791,0,0
1907-1976-9282,182122,1307316,331772,0,0,0,0,98790,0,0
1908-1977-10128,174129,1198052,474141,29922,0,0,0,43756,0,0
1908-1977-9284,135124,1036383,632127,0,0,0,0,116366,0,0
1909-1978-9292,390063,815993,509921,72814,0,0,106111,25098,0,0
191-195-1082,113292,938640,811363,0,0,0,0,56705,0,0
1910-1979-10882,429022,892298,532729,24448,0,0,0,41503,0,0
1910-1979-10903,237147,961578,585449,74423,0,0,20830,40573,0,0
1910-1979-10904,275483,925086,579277,69872,0,0,19156,51126,0,0
